,index,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New,Market Value New
10530,73241,1308,Copa America 2021,Paraguay vs Bolivia,15.06.21,Bolivia,BO,2021,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0,False,Only Before + Zero Before,True,Jorge Flores,En Flores,multiple,,0
10531,73242,1309,Copa America 2021,Chile vs Bolivia,19.06.21,Chile,CL,2021,SUCCESS,"['Eduardo Vargas', 'Miguel Vargas', 'Jeisson Vargas']",3600000,False,Only Before,False,Eduardo Vargas,Vargas,multiple,,0
10532,73243,1311,Copa America 2021,Uruguay vs Chile,22.06.21,Chile,CL,2021,SUCCESS,"['Eduardo Vargas', 'Miguel Vargas', 'Jeisson Vargas']",3600000,False,Only Before,False,Eduardo Vargas,Vargas,multiple,,0
10533,73244,2125,"World Cup Qualifiers, Africa, 2022",Egypt vs Senegal,25-03-2022,Senegal,SN,2022,SUCCESS,Saliou Ciss,520000,False,Only Before,False,Saliou Ciss,S Ciss,single,,0
10534,73245,2131,"World Cup Qualifiers, Africa, 2022",Niger vs Algeria,12-10-2021,Niger,NE,2021,SUCCESS,Hervé Lybohy,120000,False,Only Before,False,Hervé Lybohy,H Lybohy,single,,0
10535,73247,2162,"World Cup Qualifiers, Africa, 2022",Senegal vs Namibia,09-10-2021,Namibia,,2021,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,Virgil Vries,V Vries,none,,0
10536,73248,3697,"Gold Cup, 2017",Mexico vs Jamaica,24-07-2017,Mexico,MX,2017,SUCCESS,"['Érick Torres', 'Jairo Torres']",1560000,False,Only Before,False,Érick Torres,E Torres,multiple,,0
10537,73249,3703,"Gold Cup, 2017",Mexico vs Jamaica,14-07-2017,Mexico,MX,2017,SUCCESS,"['Érick Torres', 'Jairo Torres']",1560000,False,Only Before,False,Érick Torres,E Torres,multiple,,0
10538,73250,3241,"World Cup Qualifiers, Europe, 2022",Sweden vs Georgia,25-03-2021,Sweden,SE,2021,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,Sam Larsson,S Larsson,multiple,,0
10539,73251,3270,"World Cup Qualifiers, Europe, 2022",Iceland vs Germany,08-09-2021,Iceland,IS,2021,SUCCESS,"['Hannes Thór Halldórsson', 'Hilmar Árni Halldórsson']",120000,False,Only Before,False,Hannes Thór Halldórsson,H Halldórsson,multiple,,0
10540,73252,3276,"World Cup Qualifiers, Europe, 2022",Kosovo vs Sweden,28-03-2021,Sweden,SE,2021,SUCCESS,"['Sebastian Larsson', 'Sam Larsson']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,Sam Larsson,S Larsson,multiple,,0
10541,73254,2698,"World Cup Qualifiers, Asia, 2022",Oman vs Vietnam,12-10-2021,Oman,OM,2021,SUCCESS,"['Essam Al-Subhi', 'Ibrahim Al-Rajhi']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Essam Al-Subhi'],Issam Al Sabhi,multiple,,0
10542,73259,4221,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Chile,09-Jun-12,Chile,CL,2012,SUCCESS,"['Osvaldo González', 'Marcos González', 'Mark González', 'Ricardo González', 'Daniel González']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,"['Marcos González', 'Osvaldo González']",González,multiple,,0
10543,73269,4225,"World Cup 2014, Qualifiers, CONMEBOL",Ecuador vs Bolivia,07-Sep-12,Ecuador,EC,2012,SUCCESS,"['Wálter Ayoví', 'Jaime Ayoví']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Wálter Ayoví'],Ayoví,multiple,,0
10544,73275,4226,"World Cup 2014, Qualifiers, CONMEBOL",Argentina vs Paraguay,07-Sep-12,Paraguay,PY,2012,SUCCESS,"['Joel Silva', 'Paulo da Silva', 'Antony Silva']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Paulo da Silva'],d Silva,multiple,,0
10545,73282,4229,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Venezuela,11-Sep-12,Paraguay,PY,2012,SUCCESS,"['Joel Silva', 'Paulo da Silva', 'Antony Silva']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Paulo da Silva'],d Silva,multiple,,0
10546,73288,4230,"World Cup 2014, Qualifiers, CONMEBOL",Uruguay vs Ecuador,11-Sep-12,Ecuador,EC,2012,SUCCESS,"['Wálter Ayoví', 'Jaime Ayoví']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,"['Wálter Ayoví', 'Jaime Ayoví']",Ayoví,multiple,,0
10547,73296,4232,"World Cup 2014, Qualifiers, CONMEBOL",Colombia vs Paraguay,12-Oct-12,Paraguay,PY,2012,SUCCESS,"['Joel Silva', 'Paulo da Silva', 'Antony Silva']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Paulo da Silva'],d Silva,multiple,,0
10548,73297,4232,"World Cup 2014, Qualifiers, CONMEBOL",Colombia vs Paraguay,12-Oct-12,Paraguay,PY,2012,SUCCESS,"['Richard Ortiz', 'Celso Ortiz', 'Gerardo Ortiz']",425000,False,Used Average of Season Before and After,True,Richard Ortiz,Ortiz,multiple,,0
10549,73301,4233,"World Cup 2014, Qualifiers, CONMEBOL",Ecuador vs Chile,12-Oct-12,Ecuador,EC,2012,SUCCESS,"['Wálter Ayoví', 'Jaime Ayoví']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,"['Wálter Ayoví', 'Jaime Ayoví']",Ayoví,multiple,,0
10550,73304,4233,"World Cup 2014, Qualifiers, CONMEBOL",Ecuador vs Chile,12-Oct-12,Chile,CL,2012,SUCCESS,"['Osvaldo González', 'Marcos González', 'Mark González', 'Ricardo González', 'Daniel González']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,"['Osvaldo González', 'Mark González']",González,multiple,,0
10551,73314,4236,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Uruguay,16-Oct-12,Uruguay,UY,2012,SUCCESS,"['Álvaro Pereira', 'Maximiliano Pereira', 'Guzmán Pereira']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,"['Maximiliano Pereira', 'Álvaro Pereira']",Pereira,multiple,,0
10552,73319,4237,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Ecuador,16-Oct-12,Venezuela,VE,2012,SUCCESS,"['Franklin Lucena', 'Ronaldo Lucena']",0,False,Used Average of Season Before and After,True,Franklin Lucena,Lucena,multiple,,0
10553,73322,4237,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Ecuador,16-Oct-12,Ecuador,EC,2012,SUCCESS,"['Wálter Ayoví', 'Jaime Ayoví']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Wálter Ayoví'],Ayoví,multiple,,0
10554,73326,4239,"World Cup 2014, Qualifiers, CONMEBOL",Chile vs Argentina,16-Oct-12,Chile,CL,2012,SUCCESS,"['Osvaldo González', 'Marcos González', 'Mark González', 'Ricardo González', 'Daniel González']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,"['Marcos González', 'Mark González']",González,multiple,,0
10555,73334,2263,"World Cup Qualifiers, Asia, 2018",Iraq vs Chinese Taipei,03-09-2015,Chinese Taipei,TW,2015,SUCCESS,Cheng-Yi Lin,0,False,Used Average of Season Before and After,True,Yi-Wei Chen,Chen Yi-wei,single,,0
10556,73336,2265,"World Cup Qualifiers, Asia, 2018",Hong Kong vs Qatar,08-09-2015,Hong Kong,HK,2015,SUCCESS,Yiu-Chung Au Yeung,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Kin-Fung Cheung'],Cheung Kin Fung,single,,0
10557,73337,2267,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Vietnam,08-09-2015,Chinese Taipei,TW,2015,SUCCESS,Chiu-Lin Huang,0,False,Used Average of Season Before and After,True,Yu-Hung Chiu,Chiu Yu-hung,single,,0
10558,73338,2267,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Vietnam,08-09-2015,Chinese Taipei,TW,2015,SUCCESS,Cheng-Yi Lin,0,False,Used Average of Season Before and After,True,Yi-Wei Chen,Chen Yi-wei,single,,0
10559,73340,960,"Euros 2024, Qualifiers",Moldova vs Czech,27.03.23,Czech Republic,CZ,2023,SUCCESS,0,12000000,False,Only Before,False,Antonin Barak,Barák,none,,0
10560,73341,962,"Euros 2024, Qualifiers",Faroe Islands vs Czech,17.06.23,Czech Republic,CZ,2023,SUCCESS,0,1800000,False,Only Before,False,Vaclav Jurecka,Jurečka,none,,0
10561,73342,1001,"Euros 2024, Qualifiers",Lithuania vs Bulgaria,17.06.23,Lithuania,LT,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Deividas Sesplaukis'],ešplaukis,none,,0
10562,73343,1003,"Euros 2024, Qualifiers",Hungary vs Lithuania,20.06.23,Lithuania,LT,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Deividas Sesplaukis'],ešplaukis,none,,0
10563,73345,3492,"African Cup of Nations, 2015",Congo vs Congo DR,31-01-2015,Congo,CG,2015,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['No matches found even with the lowest threshold.'],F Litsingi,none,,0
10564,73346,3499,"African Cup of Nations, 2015",Guinea vs Mali,28-01-2015,Mali,ML,2015,SUCCESS,Germain Berthe,0,False,Only Before + Zero Before,True,Germain Berthe,G Berthé,single,,0
10565,73347,3521,"African Cup of Nations, 2017",Cameroon vs Gabon,22-01-2017,Cameroon,CM,2017,SUCCESS,Nouhou,14400000,False,Only Before,True,Nicolas N'Koulou,N Nkoulou,single,,0
10566,73348,1223,Copa America 2015,Chile vs Mexico,16.06.15,Mexico,MX,2015,SUCCESS,"['Juan Domínguez', 'Julio César Domínguez']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,Juan Domínguez,J-o Dominguez,multiple,,0
10567,73349,1227,Copa America 2015,Argentina vs Paraguay,14.06.15,Paraguay,PY,2015,SUCCESS,Marcos Cáceres,1560000,False,Only Before,True,Marcos Cáceres,M Caceres,single,,0
10568,73350,1230,Copa America 2015,Uruguay vs Paraguay,20.06.15,Paraguay,PY,2015,SUCCESS,Marcos Cáceres,1560000,False,Only Before,True,Marcos Cáceres,M Caceres,single,,0
10569,73352,1256,Copa America 2016,Ecuador vs Peru,09.06.16,Ecuador,EC,2016,SUCCESS,"['Álex Bolaños', 'Miler Bolaños']",0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Miler Bolaños'],Bolanos,multiple,,0
10570,73354,793,"Euros 2020, Qualifiers",Moldova vs Andorra,08.06.19,Moldova,MD,2019,SUCCESS,"['Alexandru Antoniuc', 'Maxim Antoniuc']",387500,False,Used Average of Season Before and After,True,Alexandru Antoniuc,Antoniuc,multiple,,0
10571,73355,796,"Euros 2020, Qualifiers",Albania vs Moldova,11.06.19,Moldova,MD,2019,SUCCESS,"['Alexandru Antoniuc', 'Maxim Antoniuc']",387500,False,Used Average of Season Before and After,True,Alexandru Antoniuc,Antoniuc,multiple,,0
10572,73356,3643,"Gold Cup, 2013",United States vs El Salvador,21-07-2013,El Salvador,SV,2013,SUCCESS,Jairo Henríquez,0,False,Only After + Zero After,True,Jairo Henríquez,J Henríquez,single,,0
10573,73357,3644,"Gold Cup, 2013",El Salvador vs Haiti,16-07-2013,El Salvador,SV,2013,SUCCESS,Jairo Henríquez,0,False,Only After + Zero After,True,Jairo Henríquez,J Henríquez,single,,0
10574,73358,3665,"Gold Cup, 2013",Honduras vs El Salvador,13-07-2013,El Salvador,SV,2013,SUCCESS,Jairo Henríquez,0,False,Only After + Zero After,True,Jairo Henríquez,J Henríquez,single,,0
10575,73359,4298,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Ecuador,29-Mar-16,Colombia,CO,2016,SUCCESS,"['Seba Pérez', 'Alexis Pérez']",1200000,False,Only Before,True,Seba Pérez,Pérez,multiple,,0
10576,73360,650,"Euros 2020, Qualifiers",Ukraine vs Serbia,07.06.19,Serbia,RS,2019,SUCCESS,0,7200000,False,Only Before,False,Aleksandar Prijovic,Prijović,none,,0
10577,73361,653,"Euros 2020, Qualifiers",Serbia vs Lithuania,10.06.19,Lithuania,LT,2019,SUCCESS,"['Andrius Bartkus', 'Dziugas Bartkus']",400000,False,Used Average of Season Before and After,True,Dziugas Bartkus,Bartkus,multiple,,0
10578,73362,1165,Euros 2020,Czech vs Denmark,03.07.21,Czech Republic,CZ,2021,SUCCESS,0,3000000,False,Only Before,False,Jan Boril,Bořil,none,,0
10579,73363,1165,Euros 2020,Czech vs Denmark,03.07.21,Czech Republic,CZ,2021,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ondrej Celustka'],Čelůstka,none,,0
10580,73364,1165,Euros 2020,Czech vs Denmark,03.07.21,Czech Republic,CZ,2021,SUCCESS,0,2750000,False,Used Average of Season Before and After,False,Petr Sevcik,evčík,none,,0
10581,73365,1169,Euros 2020,Netherlands vs Czech,27.06.21,Czech Republic,CZ,2021,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ondrej Celustka'],Čelůstka,none,,0
10582,73366,1169,Euros 2020,Netherlands vs Czech,27.06.21,Czech Republic,CZ,2021,SUCCESS,0,2750000,False,Used Average of Season Before and After,False,Petr Sevcik,evčík,none,,0
10583,73367,1194,Euros 2020,Scotland vs Czech,14.06.21,Czech Republic,CZ,2021,SUCCESS,0,3000000,False,Only Before,False,Jan Boril,Bořil,none,,0
10584,73368,1194,Euros 2020,Scotland vs Czech,14.06.21,Czech Republic,CZ,2021,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ondrej Celustka'],Čelůstka,none,,0
10585,73369,1195,Euros 2020,Croatia vs Czech,18.06.21,Czech Republic,CZ,2021,SUCCESS,0,3000000,False,Only Before,False,Jan Boril,Bořil,none,,0
10586,73370,1195,Euros 2020,Croatia vs Czech,18.06.21,Czech Republic,CZ,2021,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ondrej Celustka'],Čelůstka,none,,0
10587,73371,1198,Euros 2020,Czech vs England,22.06.21,Czech Republic,CZ,2021,SUCCESS,0,3000000,False,Only Before,False,Jan Boril,Bořil,none,,0
10588,73372,1198,Euros 2020,Czech vs England,22.06.21,Czech Republic,CZ,2021,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ondrej Celustka'],Čelůstka,none,,0
10589,73373,1199,Euros 2020,Poland vs Slovakia,14.06.21,Slovakia,SK,2021,SUCCESS,0,2100000,False,Used Average of Season Before and After,False,Marek Hamsik,Hamšík,none,,0
10590,73374,1201,Euros 2020,Sweden vs Slovakia,18.06.21,Slovakia,SK,2021,SUCCESS,0,2100000,False,Used Average of Season Before and After,False,Marek Hamsik,Hamšík,none,,0
10591,73375,1203,Euros 2020,Slovakia vs Spain,23.06.21,Slovakia,SK,2021,SUCCESS,0,2100000,False,Used Average of Season Before and After,False,Marek Hamsik,Hamšík,none,,0
10592,73376,2426,"World Cup Qualifiers, Asia, 2018",Philippines vs Bahrain,11-06-2015,Bahrain,BH,2015,SUCCESS,"['Sayed Ali Hashem', 'Sayed Mohsen Ali']",200000,False,Used Average of Season Before and After,True,Sayed Ali Hashem,Ali Al Sa,multiple,,0
10593,73377,2427,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Palestine,08-10-2015,Palestine,PS,2015,SUCCESS,Mahmoud Wadi,0,False,Only After + Zero After,True,Mohammed Saleh,Mahmoud Salah,single,,0
10594,73378,2442,"World Cup Qualifiers, Asia, 2018",Cambodia vs Macao,12-03-2015,Macao,MF,2015,SUCCESS,Kin-Chong Cheong,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Cheng-Hou Kong'],Kong Cheng Hou,single,,0
10595,73379,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Timor-Leste,TL,2015,SUCCESS,"['Ramos Maxanches', 'Domingos Ramos Freitas']",0,False,Used Average of Season Before and After,True,Ramos Maxanches,Ramos,multiple,,0
10596,73380,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Guam,GU,2015,SUCCESS,Shawn Nicklaw,60000,False,Only Before,True,Shawn Nicklaw,S Nicklaw,single,,0
10597,73381,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Guam,GU,2015,SUCCESS,John Matkin,0,False,Only Before + Zero Before,True,John Matkin,J Matkin,single,,0
10598,73382,2457,"World Cup Qualifiers, Asia, 2018",Thailand vs Vietnam,24-05-2015,Vietnam,VN,2015,SUCCESS,Quang Huy Dang,0,False,Only Before + Zero Before,True,Huy Cuong Nguyen,Nguyn Huy Cng,single,,0
10599,73383,2465,"World Cup Qualifiers, Asia, 2018",Guam vs Iran,17-11-2015,Guam,GU,2015,SUCCESS,John Matkin,0,False,Only Before + Zero Before,True,John Matkin,J Matkin,single,,0
10600,73384,2465,"World Cup Qualifiers, Asia, 2018",Guam vs Iran,17-11-2015,Guam,GU,2015,SUCCESS,Shawn Nicklaw,60000,False,Only Before,True,Shawn Nicklaw,S Nicklaw,single,,0
10601,73385,2376,"World Cup Qualifiers, Asia, 2018",Malaysia vs Timor-Leste,11-06-2015,Timor-Leste,TL,2015,SUCCESS,"['Ramos Maxanches', 'Domingos Ramos Freitas']",0,False,Used Average of Season Before and After,True,Ramos Maxanches,Ramos,multiple,,0
10602,73386,2378,"World Cup Qualifiers, Asia, 2018",Afghanistan vs Cambodia,12-11-2015,Cambodia,KH,2015,SUCCESS,Pom Tola,0,False,Used Average of Season Before and After,True,Tola Nub,N Tola,single,,0
10603,73387,2379,"World Cup Qualifiers, Asia, 2018",Yemen vs Pakistan,12-03-2015,Pakistan,PK,2015,SUCCESS,Ahsanullah Ullah,0,False,Only Before + Zero Before,True,Ahsanullah Ullah,Ahsan Ullah,single,,0
10604,73388,2380,"World Cup Qualifiers, Asia, 2018",Bhutan vs Hong Kong,13-10-2015,Hong Kong,HK,2015,SUCCESS,Yiu-Chung Au Yeung,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Kin-Fung Cheung'],Cheung Kin Fung,single,,0
10605,73389,2382,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Mongolia,12-03-2015,Timor-Leste,TL,2015,SUCCESS,"['Ramos Maxanches', 'Domingos Ramos Freitas']",0,False,Used Average of Season Before and After,True,Ramos Maxanches,Ramos,multiple,,0
10606,73390,2383,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Malaysia,13-10-2015,Timor-Leste,TL,2015,SUCCESS,"['Ramos Maxanches', 'Domingos Ramos Freitas']",0,False,Used Average of Season Before and After,True,Ramos Maxanches,Ramos,multiple,,0
10607,73391,2385,"World Cup Qualifiers, Asia, 2018",Guam vs India,16-06-2015,Guam,GU,2015,SUCCESS,Shawn Nicklaw,60000,False,Only Before,True,Shawn Nicklaw,S Nicklaw,single,,0
10608,73392,2385,"World Cup Qualifiers, Asia, 2018",Guam vs India,16-06-2015,Guam,GU,2015,SUCCESS,John Matkin,0,False,Only Before + Zero Before,True,John Matkin,J Matkin,single,,0
10609,73393,2397,"World Cup Qualifiers, Asia, 2018",Guam vs Turkmenistan,11-06-2015,Guam,GU,2015,SUCCESS,Shawn Nicklaw,60000,False,Only Before,True,Shawn Nicklaw,S Nicklaw,single,,0
10610,73394,2397,"World Cup Qualifiers, Asia, 2018",Guam vs Turkmenistan,11-06-2015,Guam,GU,2015,SUCCESS,John Matkin,0,False,Only Before + Zero Before,True,John Matkin,J Matkin,single,,0
10611,73395,2410,"World Cup Qualifiers, Asia, 2018",Iran vs Guam,03-09-2015,Guam,GU,2015,SUCCESS,Shawn Nicklaw,60000,False,Only Before,True,Shawn Nicklaw,S Nicklaw,single,,0
10612,73396,2410,"World Cup Qualifiers, Asia, 2018",Iran vs Guam,03-09-2015,Guam,GU,2015,SUCCESS,John Matkin,0,False,Only Before + Zero Before,True,John Matkin,J Matkin,single,,0
10613,73397,2423,"World Cup Qualifiers, Asia, 2018",Hong Kong vs Maldives,16-06-2015,Hong Kong,HK,2015,SUCCESS,Yiu-Chung Au Yeung,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Kin-Fung Cheung'],Cheung Kin Fung,single,,0
10614,73398,2424,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Brunei,12-3-2015,Chinese Taipei,TW,2015,SUCCESS,Chiu-Lin Huang,0,False,Used Average of Season Before and After,True,Yu-Hung Chiu,Chiu Yu-hung,single,,0
10615,73399,2424,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Brunei,12-3-2015,Chinese Taipei,TW,2015,SUCCESS,Cheng-Yi Lin,0,False,Used Average of Season Before and After,True,Yi-Wei Chen,Chen Yi-wei,single,,0
10616,73401,1316,Copa America 2021,Uruguay vs Paraguay,29.06.21,Paraguay,PY,2021,SUCCESS,"['Juan Espínola', 'Alberto Espínola']",600000,False,Used Average of Season Before and After,True,Alberto Espínola,Espínola,multiple,,0
10617,73402,1319,Copa America 2021,Colombia vs Venezuela,18.06.21,Venezuela,VE,2021,SUCCESS,"['Júnior Moreno', 'Johan Moreno']",1250000,False,Used Average of Season Before and After,True,Júnior Moreno,J Moreno,multiple,,0
10618,73403,1321,Copa America 2021,Venezuela vs Ecuador,21.06.21,Venezuela,VE,2021,SUCCESS,"['Júnior Moreno', 'Johan Moreno']",1250000,False,Used Average of Season Before and After,True,Júnior Moreno,J Moreno,multiple,,0
10619,73404,1325,Copa America 2021,Venezuela vs Peru,28.06.21,Venezuela,VE,2021,SUCCESS,"['Júnior Moreno', 'Johan Moreno']",1250000,False,Used Average of Season Before and After,True,Júnior Moreno,J Moreno,multiple,,0
10620,73413,1078,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Iceland,23.03.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ibrahim Sehic'],ehić,none,,0
10621,73414,1082,"Euros 2024, Qualifiers",Slovakia vs Bosnia-Herzegovina,26.03.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ibrahim Sehic'],ehić,none,,0
10622,73415,1084,"Euros 2024, Qualifiers",Portugal vs Bosnia-Herzegovina,17.06.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ibrahim Sehic'],ehić,none,,0
10623,73416,1084,"Euros 2024, Qualifiers",Portugal vs Bosnia-Herzegovina,17.06.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,4800000,False,Only Before,False,Miralem Pjanic,Pjanić,none,,0
10624,73417,1085,"Euros 2024, Qualifiers",Iceland vs Slovakia,17.06.23,Slovakia,SK,2023,SUCCESS,0,960000,False,Only Before,False,Marek Hamsik,Hamšík,none,,0
10625,73418,1086,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Luxembourg,20.06.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ibrahim Sehic'],ehić,none,,0
10626,73419,1086,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Luxembourg,20.06.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,4800000,False,Only Before,False,Miralem Pjanic,Pjanić,none,,0
10627,73420,1088,"Euros 2024, Qualifiers",Liechtenstein vs Slovakia,20.06.23,Slovakia,SK,2023,SUCCESS,0,960000,False,Only Before,False,Marek Hamsik,Hamšík,none,,0
10628,73421,1089,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,08.09.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ibrahim Sehic'],ehić,none,,0
10629,73422,1089,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,08.09.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,4800000,False,Only Before,False,Miralem Pjanic,Pjanić,none,,0
10630,73423,1093,"Euros 2024, Qualifiers",Iceland vs Bosnia-Herzegovina,11.09.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,0,False,"Did Not Find in Curr Season, One Up, or One Down",True,['Ibrahim Sehic'],ehić,none,,0
